article_id,consensus_label,agreement
3fd0fa6ef42f076858e5364d719d0fec,Non-biased,0.7692307692307693
3ffc5d179771315b96328ead0b6d90ac,Biased,0.6
3ffe736301b6d592f140bbc4393e38d0,Non-biased,0.5384615384615384
400447fab39dd7be564f69b5379b177b,Non-biased,0.8461538461538461
40272fa477e955b273de9ebf5db7ff1e,Biased,0.8
40337ccaa9ecf997b5946c68ef946539,Non-biased,0.8
4037396737f962acd8a917330eadd3ff,Biased,1.0
405225936a2b6469040f5a632cabe2ae,Biased,1.0
4052a4a57dd459e3c734699c04a90071,Biased,1.0
406e44f005cd959a4d73bc61c87632bd,Non-biased,0.6153846153846154
407fcecc56447d53a2412e539ac56165,Biased,1.0
408405b4b87fc9c40c6f6851682aea18,Non-biased,1.0
408da7671ba3126c94a527ab9ddb4168,Biased,0.6
40910768a68454781de1f79cc36697c2,Biased,0.6
40b5795acf7d161c5e58e780e2ea2827,Non-biased,0.6153846153846154
40da7b77cce4452c3223242de2442620,Non-biased,1.0
40f101d9c15a2a1b0c1e9c58b87cc0ef,Biased,1.0
41083ff709759ebd38897ddb92896a79,Non-biased,1.0
41170ee1bdd9ab08ffbc91434083486e,Non-biased,0.8461538461538461
41270a9d9c2dac7918c4f0cf8a1fed55,Non-biased,0.6153846153846154
413ed38453ef94d31920fc482aa6657c,Non-biased,0.6153846153846154
41480d5f4fa43e5ae8815c84076f7080,Non-biased,0.6
415184b76aa3d33be763c52883878ac2,Non-biased,0.8461538461538461
4154833c9c9d578f2cabb06f4993ef58,Non-biased,1.0
41567b129027f0dd18163d7d0a1082d3,Non-biased,0.8
4180fbac30b9b85fdced822499d1f6c7,Biased,1.0
41a9870bbfdb64633aa7918f9bafcb11,Biased,0.8
41b6fc568185a50b7d28ccf7ddbe9c23,Non-biased,0.6923076923076923
41dd0273bdc23936f885056681cb84d0,Non-biased,0.5384615384615384
41e6c132f72c59bf2fde9fc45a464979,Biased,0.6
421b19c3e2c2936619764c78ce91a16d,Biased,0.9230769230769231
42348d77f721029348dd74a8a94d5784,Biased,0.8
4271fd3d7cc2b59f2161175ddd5cdb83,Biased,0.8
4272f6ea4933c957765af8d9d459a897,Biased,0.8461538461538461
42a8b970e36cf7cf3938ddbe3ac7187b,Biased,0.8461538461538461
42a8cbef3cb1e14898d109c12782ab0f,Biased,0.5384615384615384
42ad34b4062958e32ccb6fe22db9ff75,Non-biased,1.0
42dfc09a6de808f56fbf75dd26789552,Biased,1.0
42e0e0849743164569acd486dbb71459,Biased,0.8461538461538461
43058cdd0e53283879f4304e72150f24,Non-biased,0.8
4307a3376d0c9d92c0d8044bd5867912,Non-biased,1.0
430f5e3c049a0cd81415b43595d6af97,Non-biased,1.0
431a8edc1e87dd22dceeca1528a66c29,Non-biased,0.6
431bd5bd36afc5beb7ff112590c7d3f6,Non-biased,0.6
43359ef058448a46c6ccd6fe083bf948,Non-biased,0.9230769230769231
433dce4c59282bc53e0b38fea6e62376,Non-biased,1.0
4341d23f306069ddf376a12f985223cb,Biased,0.6153846153846154
434e8618e915382aa2009a1a127f32cb,Non-biased,0.6
435ed438653cb7cc1030f2c7ea14f4ed,Non-biased,1.0
43705ccd699c3b81198db6e295775121,Non-biased,0.6923076923076923
4376618d35f83dca6348cd26c4ea65dc,Biased,1.0
4386925578a986fc044784a194cf9749,Non-biased,0.6153846153846154
438dbec58036d29437d0949b7a1ef8ff,Non-biased,0.8
43a1f400d323475555a440cc27a2488e,Biased,0.8
43d3cf33ac9de0f934492843619517ff,Biased,0.5454545454545454
43f43b0236801b104a76c747528acb0b,Biased,0.8
4421b4d7e173f18613791eb38830da85,Non-biased,1.0
446cc7b696b4a36748cde9e69e955b6a,Non-biased,0.6
446d2731b40ff7ceea0f4e534ced7498,Non-biased,1.0
4470b74b87f5fd5a48dabecd5124af94,Non-biased,0.7692307692307693
4482fd789cdf4783f53e45c94c4d5a8c,Non-biased,1.0
4488dbbb6271b0a95580ed7d437db7b3,Biased,1.0
44b17c72f57c30e8f16d4ddb874e95f1,Non-biased,0.8461538461538461
44bc4566d96ac27b9802e639d1fea163,Non-biased,0.8461538461538461
44d4186f2bda96190624324ebb5ffff2,Non-biased,0.6923076923076923
44e149d27d74f7ce1a9d8934aa91fec3,Biased,0.6923076923076923
44f5cae9710b6b8d041a07bf7a765d1d,Biased,1.0
4538deb4390770c85c8671ee00d29e78,Non-biased,1.0
453d81b19d4807dbfc044ad0aa709e1c,Biased,0.8
4544a08b4c486c83b1ecc38bf5a986bb,Biased,1.0
4545e7767f8544a2080c2773706a269b,Biased,0.6153846153846154
455bc4a95789a0f534d5578ce3489ced,Biased,0.8461538461538461
45679ef1a203e60bd853773960d91452,Non-biased,1.0
45747e0408a089932d381fb241e8c913,Non-biased,0.6923076923076923
458ae40b7d6177e4947d5db32326e930,Non-biased,1.0
4590aed3ec811d688a8640df9ca44a12,Biased,0.6
45d10c2983428f2e227d2e1a5d8e5d21,Non-biased,0.8
45d4c0d04226478d1df343b0c73eb0c1,Non-biased,1.0
45d72b54639268846a4a2c33fa4ea6c4,Non-biased,0.8461538461538461
45da6e8e78531bdbf144fc357e2babd9,Biased,0.9230769230769231
45e8fb8bdea2e1acbef4422bfd8941be,Biased,0.6
45edcb9b04ad8d7ea88f276dc3109944,Biased,0.5384615384615384
45f9aa496b536f90d273d6e0274baad1,Biased,1.0
45fc4f55cc6dc0843a08181994a8e182,Non-biased,1.0
46052b8ce75cff202beb48e26bb51ebb,Non-biased,0.8
46060965ab52c56d402ecd5c4ded26c1,Non-biased,0.7692307692307693
4609f039e1baf9c3950d81ac139b0029,Non-biased,0.9230769230769231
460d5ab09215a9e749da53a7a6e2a736,Biased,0.8461538461538461
461379e8ed87615057ee67e85da49e69,Non-biased,0.6153846153846154
462390d2c819a1d2e3769800a1e0f7b6,Non-biased,0.7692307692307693
462bbd75218df201bf50c03de03a5a90,Non-biased,0.8
462c5f5f5b3011d58d629316e8f67cd7,Biased,0.6
4631757057e5bb328819b9e73e8eb716,Non-biased,1.0
464de7c4c81657215bca3f2a52d900e4,Non-biased,1.0
46534b908ac5fd3ca4708ce4da1bcc18,Biased,1.0
465456871aef3951ff0170943891e8f2,Biased,0.7692307692307693
46d2e9839ff58986f1fc563c74eb9375,Non-biased,0.6153846153846154
4705141e38b99fe0ecad6ed0bab69e18,Non-biased,0.8
473afe1f4ceeba0769e14c73f453305f,Non-biased,0.8461538461538461
4745ae80cb2ef5c9dbb26037b0a4011a,Biased,0.7692307692307693
4771f37cfa272fcd2d6edea0ccd77175,Non-biased,0.6
4774d26ad403f303948ce803c8417e6f,Non-biased,0.8
477b9b6d430e63835b8e72d0a5d453bb,Biased,0.6
477ff9a99b8221f10566e09d23581f6a,Non-biased,1.0
4780d87477afa4af425d41bba4a7be27,Biased,1.0
479003d9e44397d1c5519170944bb33a,Biased,1.0
47c7a972e6f33925d78c680a84968e40,Non-biased,1.0
47ed39a2d92865a1411d1bc8da962ed6,Biased,1.0
47f72461f89ca2460ad4ee2ad7ab2dac,Biased,1.0
4801d921b01f623d280b75052ed2e856,Non-biased,1.0
480fb9ecbe94e4eecc69a556e5b5e519,Non-biased,1.0
481050c484a0994de3fe53d08ed5909c,Biased,0.6
481febdac20375b55bfecc821f415258,Non-biased,0.8
483439d35138f244ec7d8a68cbab61c9,Non-biased,0.8
4866f90668cd575e148d82a68323d9dc,Non-biased,0.8461538461538461
486c8e6de84269fd883d818b64e0a551,Non-biased,0.9230769230769231
48760204364bc76014750041edeca2da,Biased,1.0
487737892c3e8729a6cc01e92b31015d,Biased,0.9230769230769231
4883bea2d90e98612cf1ebf856a726c6,Non-biased,0.7692307692307693
48966602f91d2b1cdcd2a406eecb0889,Non-biased,0.6
48d5c18931e6bbf3589360c6946df832,Non-biased,0.5384615384615384
48f1983e9b8b0149b13efaba6aa82446,Non-biased,0.6
48fb8885fb969eff872520371f0d34dd,Non-biased,0.5384615384615384
4910516813803f61059607db25ae8b30,Biased,1.0
49237053425872737f645b5046416e2a,Biased,1.0
4930861fd59477f29f6e9cd116227c88,Biased,0.6
4933de79577349fef53c433b130251f4,Biased,0.7692307692307693
49586a2d228d3eacdc5eace91255febd,Biased,0.7692307692307693
498e9ff12aee81a97734c01438688332,Biased,1.0
498f73f92ce618efc63902e6e12dd7f0,Non-biased,1.0
49b402a28df11a18e7cc256fbb08a4b8,Non-biased,0.6
49f2de687449dc9eac17affe8983a210,Non-biased,1.0
4a0186a249e70f9bef30cf0930f0c3fd,Non-biased,0.9230769230769231
4a05b848e6468356ce1f46516b0b90ea,Biased,0.6
4a08dd567c313c8938aa41e07a73b694,Biased,0.5384615384615384
4a50cfb741ccad395bba2b2ab2387ef0,Biased,0.6153846153846154
4a5bc38475fd691e1ef791064be299f5,Non-biased,0.8461538461538461
4a9514868c1fc563c5be8ea594656154,Biased,0.6
4afab530bcb5b5514e2bcc911cab67b1,Biased,0.8
4afee00047b12c13fd385506a8c78192,Non-biased,0.9230769230769231
4b00c86c9d21667cdc666329937f9351,Non-biased,0.6
4b0119e615c9631c7f30f3b82a218e11,Non-biased,1.0
4b03d8a9e1c62439617f424374658ffb,Non-biased,0.8
4b2a7b38fc2b61a571b17584580065fd,Biased,0.6
4b36bb0e720c75e01133c85b36bc18c1,Non-biased,0.8461538461538461
4b45557d1885d14d0684084c976d193a,Non-biased,1.0
4b48c462a216d4991656a8c19ca80401,Non-biased,1.0
4b4da90a35dc6c00403e840f77cde14b,Biased,1.0
4b5009f62368ba3d7796989bf81d73d3,Biased,0.7692307692307693
4b5472776a66512b6afc3ecad7962bb4,Biased,0.8
4b59cd840aaa6fe5b9dccf049ae46259,Non-biased,1.0
4b99200e25dc78dedaaac9586659f37c,Biased,1.0
4baaf60bde900db2d76a1b8d0b53c461,Non-biased,0.8461538461538461
4bbcfca90eee432e0cb7dfc084ed2fce,Biased,0.8
4bdfd08ff12e7c10f2ec0e22c0255c20,Non-biased,0.7692307692307693
4beb3dc26a18581e3026c11f529f51bc,Non-biased,0.6
4bf50ee5a08f869b38371314e684675e,Non-biased,1.0
4bf72bd540c22384da7268e6b534e6da,Non-biased,1.0
4c15c47d6e9289d47b083a26e345a2ed,Biased,1.0
4c22ad8cb5a88e81a4ced8f907cc6f41,Biased,1.0
4c26e562f657af6440361ea9171067f6,Biased,0.6
4c366aa1a808a15cc1acbb30f3173855,Non-biased,0.6923076923076923
4c36791154f2d96da6ec14c0746a7cdd,Non-biased,1.0
4c5e02f942152341361bb964d27f1b9e,Non-biased,0.6923076923076923
4c5e5a7796a521b26df634da1acd6c38,Biased,0.6153846153846154
4c6535baec4f771661e636ccdebf3b45,Biased,0.8
4c7bb20dbfdb1b28bdb10d8bdf6d4dad,Biased,1.0
4c8f29e265d955f1d8bc3431711a0482,Non-biased,0.8
4caa98a7cad84ee28ae67d16f8f21958,Biased,1.0
4cca8f2be1cf94a4e52cfe7ee52533d8,Non-biased,1.0
4cea84128f9d82294da6f9172cef0d17,Biased,0.6
4d17db2904210eea0663dc48e54ee66b,Biased,0.5384615384615384
4d241317b04b7a18f14b4cf2391a1418,Biased,1.0
4d3571dc1abb1ed4defc4ca4779e8045,Non-biased,0.6153846153846154
4d3bc04277a76b3a6a7024753c755971,Non-biased,1.0
4d4667e46c85b8a9990b37e13a558c30,Biased,0.8461538461538461
4d4eb3f1453d0a1b8f50fe5a7bd270cf,Biased,0.5384615384615384
4d613693265671059e8101b65f9a5788,Non-biased,1.0
4d72d4f8d5891c8500eea1928b048562,Non-biased,1.0
4d7e31b0d0cf12470da864fe07eb429b,Non-biased,1.0
4d9f61832d24017f8bbbc2236850efb4,Non-biased,1.0
4e080eb0eb3c0a8a0075f0fbe275eaf4,Non-biased,0.6
4e5560b7fc15093a65f82256a5c373d7,Non-biased,0.6923076923076923
4e8ff309e9d974ec821a53b8bb7d1898,Non-biased,1.0
4e911257c13dbb41c67ce2d1d6750bdd,Non-biased,0.8
4e9913ddac319b564a97f2c763d15ab9,Biased,0.7692307692307693
4ecd43ba49bff525fac696c7df2b2ea6,Biased,0.8
4ed78fc9b8c3aa955dc32790f616c622,Non-biased,0.9230769230769231
4ee0e9e52eb0a64060b992702ff900c0,Non-biased,1.0
4ee3fc7c704b66de00870d6dcd5cdee8,Non-biased,0.7692307692307693
4ee92fb0f92105bec4d658dd9ef724c5,Non-biased,0.7692307692307693
4eea71156e0af5dde7a6b90d0f429363,Non-biased,1.0
4f06f57f6118aba363d0509b486c3ef6,Biased,0.6
4f0ec65ca55d446d69874bffa10d52b8,Biased,0.5384615384615384
4f2373f7c7acf9930f4ad224d95a5b08,Biased,0.8461538461538461
4f25054fffbb5de4669c4eb1ebfc10fa,Non-biased,1.0
4f332c5dbd3d2a685c949cae1da54863,Biased,0.6
4f414ebdefd84b2e99ac1e95460ade78,Biased,0.6923076923076923
4f4822b1a97a1d54b736d515f383a7ef,Non-biased,1.0
4f7fc23a69808973bbe1bdc95d0e6b6a,Non-biased,0.6
4f8c98ca701a2fba292000b2dacd86ff,Non-biased,0.8461538461538461
4f996ab870d80541d2507c5f84b87199,Non-biased,0.6923076923076923
4fb2e51e12d5f781238fd43223b48430,Non-biased,1.0
4fb3075c354ca35ada3b526c1fa06df8,Biased,1.0
4fdbd421922267deb7ec5e816ed22513,Biased,1.0
50145bb44d3600a2b1b40abe35e5d3ce,Non-biased,0.7692307692307693
501d8e82d3d50e7da2e3d885b543e3f2,Biased,1.0
5031cabf70b050a5593a46c3c1f1faf7,Non-biased,0.5454545454545454
505b4517105050ef556ca1eb4c167928,Non-biased,1.0
505d61aa280950d87048863819959d3e,Non-biased,0.6
5066ce757d9b431762fd44eaf5e2c7dc,Non-biased,1.0
5081d7ae4045e66ec4f82319c0c65845,Non-biased,0.6153846153846154
508d0c36cd0f446ed26ea19169ae49b4,Non-biased,0.9230769230769231
509dbc3a9188d955277506724577c818,Non-biased,1.0
50bac13af8e266f8394e7d64ac872b74,Biased,0.7692307692307693
50c1cda2da4e5a6352a9486a46d5640f,Non-biased,0.8
50e05135618f97391e5d223cc0c7d0b1,Non-biased,1.0
50fee9bc514cdc0d5aa7980130418ab7,Non-biased,0.8461538461538461
51246ab46850dbccd17b91a7211048d5,Non-biased,0.9230769230769231
513177f068ccc6a70db1b2d6e7b99909,Non-biased,1.0
513d7a6265048cb2af4c86202b7f9687,Biased,1.0
514b5921246327721185675bf04aa06c,Biased,1.0
514c0139e614448812f4f86cc90dc004,Non-biased,0.6153846153846154
51555b8552b6376e00228711f72ea93e,Non-biased,1.0
516dd53a82eef076fa5f9cb5a5e95bb8,Non-biased,0.6
5178eedf5fb785a37a15663857e5e8b3,Non-biased,1.0
517aabe78d650952066bc754958499dc,Non-biased,0.8
519511d6206c8347d944f409ceeb2fc6,Biased,0.7692307692307693
51aa083d75d65a918663ea29a17e4f1c,Non-biased,1.0
51aa752dad7ec29ed80d22db625d3c92,Biased,0.8
521f682e7bf0efa4543937dc1780ea7f,Non-biased,1.0
5221cffafee68e2fd6c435bacd806d1f,Biased,0.8461538461538461
52243ae611b55e38fc89deae330d3517,Biased,0.6
523b44f18c946ae572b67042cf9b623b,Non-biased,1.0
52535d3237be5297e2962ec2df2bd1ba,Biased,0.6
5257ca5e1f9f9967c7d363c2480aee8f,Non-biased,1.0
52774ee7b8f3c68df4aa788e75883560,Biased,0.8461538461538461
528d42363497f5f8befb8ca0fea6e06c,Non-biased,0.7692307692307693
529305b792a3f1a6c4e93de8313e9885,Non-biased,1.0
52af29b8ca088ce67c5c34daacdb684e,Non-biased,0.9230769230769231
52cae5290cd9c4b82b5cf607f1109e38,Biased,1.0
52d23c1a01d823ec3067f9d12f304e81,Non-biased,0.7692307692307693
52d35aa17d8ee76754b0d9f90b73b9a8,Biased,0.8
52e24b2a296c63a4f505c369318be8ac,Non-biased,0.7692307692307693
52ec69bccfeb5881500a639438fc114e,Non-biased,1.0
52ee5c9ed03bd9671d973f16eb7d0610,Non-biased,0.9230769230769231
52f8ad1478b7ffcf11f8eb852ad5efb6,Biased,0.6
5307f9c08996d7c43d0237244427f470,Biased,0.5384615384615384
531352ce0530d1b3faa9e353163600ba,Biased,0.6
531e10ef05724e1ceeda3d7db97f67ab,Biased,1.0
533073298928d8d6704062b1897e7914,Biased,0.6153846153846154
5348e9837b06156da600374d200d55f6,Biased,0.8
534b910a97aee5857626982eeeff1d29,Biased,1.0
535c09f948271f25de60c77297f3519c,Biased,1.0
5376a463d7ca6cde67ce42b758cd2060,Biased,0.8461538461538461
53828de1ac411d61ee49b45dd3bb0c90,Biased,0.5384615384615384
5385b7339b3ae0608e9831f8d1dbbe50,Non-biased,0.9230769230769231
538e47ba85a963b656456472aacee167,Biased,0.8461538461538461
538ee37820f7a48335155f237d722d73,Non-biased,0.9230769230769231
53be2d3b7bc1f60a0a59df811db9b878,Non-biased,1.0
53be8f42cd6dfe0858f7008544f82ea7,Non-biased,1.0
53d14665c0901a45fb7a8aecb9ad9b5b,Non-biased,0.6
53fb4273173f73cb531b33497f8ac249,Biased,0.6
5402dbd200a3f3830fd30454c5e93fe2,Biased,0.6
5415a2b61ea1c80c8b5ec9133afbefda,Non-biased,0.8
5426f1daca0ef0e3683acd3c6abd95dc,Non-biased,1.0
544f4a1d64025e0b4ca23e92fb17826f,Non-biased,0.8
54662e88bfa0891fd7ca36c14db1a573,Biased,0.8
546c68abbfa3bd8f4e05c26ac59430f9,Biased,1.0
5474432a9c62d5f85091a2d2e678af49,Biased,1.0
548f924a0ab6c3e102698cd0b52fdf6d,Biased,0.8
549bd4406619fdca9f5a0001797c6b50,Non-biased,0.6153846153846154
549c761a9abc8211b22e337630696bf9,Biased,1.0
54d76f4467ee365c05923f27beebf279,Biased,1.0
54e190e79854a43335a8baf3fa7bac92,Non-biased,0.5384615384615384
54ec752d96abf6b4dc10b66a48224f17,Biased,0.8
54f097a5d7e03e547d33e8e76497affb,Biased,0.8
54fe2c5927652de8bc2ae8d068925b85,Biased,1.0
5513f58feb484920c9d5df5fc0bf8f50,Non-biased,1.0
55240ad527ebc3828cf91b0f6567725b,Biased,1.0
5544307b123d70411f412fb825a9600d,Biased,0.5384615384615384
5551dca73448de75285e2788d258f047,Biased,1.0
555cf3b2740a1a6f04d9797abced5ed9,Non-biased,1.0
557558989f40e9f6f981ac4c86bb9e9d,Biased,0.6
55ab5220d9a45042935cd79d7af9a0bc,Non-biased,0.5384615384615384
55bad37ab1884ab1169fb7149aa7a9a8,Non-biased,0.6
55e0ddeeb6e94208384f55622cc88066,Biased,0.8
55e8e50ea0ca7d7ce7a7235883b97007,Non-biased,1.0
55fa4556a24b6c7832d537a35ca162a7,Non-biased,0.6
5610b26e3f75e7ddd44dc3eb3050ee28,Biased,1.0
56156490641c07e5b7625dac157945ef,Non-biased,0.8461538461538461
562e2b6ac1f418fae564f0e94c649c40,Biased,0.9230769230769231
564729bb257e5bc4d901c6860e957975,Non-biased,1.0
56540a5c75efbeca9bd1a7218a0bbba2,Non-biased,0.7692307692307693
56543bca3358d0106e1c37eabaa33eab,Non-biased,0.8
566585816556c0fa4a3382d8388c78ac,Biased,0.6153846153846154
56721661dd293d054a1eb70b85a24c37,Biased,1.0
5677817c1027fa2917fec17426e3754a,Non-biased,0.8
568f8ae63309ad8ff3ca18bf9ae3d18e,Biased,1.0
56c1f829961b1f7380bc34daeea3ce8d,Biased,1.0
56fa7fc63bbbfc16adcf01453e64847c,Non-biased,0.6153846153846154
57035aba8faa40be33e41289c2f32c60,Biased,1.0
571a84818cdda905dd4026bd28379dc9,Non-biased,0.7692307692307693
574062738845770c1ada26c997b42dc5,Biased,0.8
576a5024b1d5dfb07b213c03ad479a4d,Non-biased,0.6153846153846154
579df880ed510b89eca841dd0ca17ec7,Biased,0.6
579e4ca0378efa8a3e8bfcbf7ced8f4a,Biased,0.8
57c1d517ccd17d9cb8a54ec8bc69f285,Biased,0.8
57c40d77f2d6f1affca93e63284352f3,Non-biased,0.8
57d2f633feeff1cb4e444a0974d868eb,Non-biased,0.6923076923076923
57d57463c3f22779a902d9d97e8d2dfc,Non-biased,1.0
57e77bcd4e50af457a8c5a342978a29a,Non-biased,0.9230769230769231
57f42a289df2963f10f02ff1fc105238,Non-biased,1.0
580d16b59f04b7873e15ae9c4beddcdb,Non-biased,1.0
5812f22321a221862e420978d15437f3,Non-biased,0.8
5825377158b08dcb66f7f60e82ef2557,Non-biased,0.7692307692307693
5828982e688ba9ed9e581cf4cb0e2c42,Biased,0.6
583dec87eb7d13b1d58406142a0f0c57,Non-biased,0.7692307692307693
584dd029db78e6dfe07e3b7fc5f7ea72,Non-biased,1.0
585d9e05fd6c03207a6d7b9b09a3a77b,Non-biased,0.8
58a4be3679292dbec4612bfb15bb44ef,Biased,0.8
58b87b346798c7ba081516fe39d184be,Biased,0.6
58cab35f9fa9e9f690611b403d9993e2,Biased,0.8
58ccb23aec81f3d76bbd3a17a10e2db7,Biased,0.8461538461538461
58f5ec10a529a762914582ec466ec7db,Non-biased,0.9230769230769231
58faa190c869f4fa461bc05e3a543baa,Non-biased,0.5384615384615384
590b0bac6acbdbbcec46484c3e05308c,Biased,0.7692307692307693
5911ea5872fe2012ec33a4c3a23afc0f,Biased,1.0
593200f90959fce529ff7e18312a1b6d,Non-biased,1.0
59821b96b899281eea6bbe6ae804a459,Non-biased,0.8
598351778eedee9d773796f82fec30d9,Biased,0.6923076923076923
598b9d658ec1c1e069c2ac4b05731c99,Biased,1.0
599265f59b9998b6e550c8309fb41996,Biased,0.6923076923076923
59943fd9a212badb024617d0356a631d,Biased,0.6923076923076923
599a8cee8218cdeb2c98912e8009a0f3,Biased,0.8461538461538461
59b304c2d56b893d5c82e1ed3fc5b873,Biased,0.6
59b8147f9b9f3e338aff91c0c70d5a83,Non-biased,1.0
59bd256bbbc40c1400fe295038cd5faf,Biased,0.7692307692307693
59c9080290dd732105482de603f12762,Non-biased,0.6
59e04acf725f19ecdf7dd712367219dc,Non-biased,1.0
5a2474e5df9a47a030e1b94503908023,Non-biased,1.0
5a4da99fe6128d5660145964a1a3b735,Biased,1.0
5a72da901595806b8ab912a1fbeec172,Non-biased,0.8461538461538461
5a84d1cd18761946213f21be5da633b2,Non-biased,1.0
5a9281be7349b506c4604e0dfc1cdffa,Biased,1.0
5aa23682115cb901baccef7563437198,Biased,0.6
5ac5724f031fbb0e1b5a0ecb357f2e81,Biased,0.8
5af86149a9fee78a87ea5321eca3fe0d,Non-biased,1.0
5afe719e875d92b4e8ccb5ecfbc33f0a,Biased,0.5384615384615384
5b346daf4b972ba748eeb7a1669e9181,Non-biased,0.5384615384615384
5b3e4fae13ca869acbbd75364689d96c,Biased,0.8
5b3eb9a87a1f69ccf2ef372f7b7d173e,Non-biased,0.9230769230769231
5b444c8fecf58d1ad83af55c4f3bf0eb,Biased,0.8461538461538461
5b5820458d27fb06c1f01a1a8af39455,Non-biased,1.0
5b61ddc3b7f959d6e42cf573d2a5bb13,Non-biased,0.5384615384615384
5b81eb3f9af7e3118fc137fd90a5e897,Non-biased,0.9230769230769231
5bad49238ded95fc77c942e6136a66f0,Non-biased,0.7692307692307693
5bb5e5b4f7956299db68e2be4e1fccd5,Biased,0.8
5bb670b6f28f73b23fa7fa99765633f7,Non-biased,0.7692307692307693
5bb8e68416c8ac173e605b1bd01256ec,Biased,0.5384615384615384
5bc2da0cf1ae5081065128cd288e2640,Non-biased,1.0
5bf0dbb52fb02427da3a4ebb204be47b,Non-biased,0.6
5bf6f4d12e183133430ceb5e144d8ccd,Biased,0.6923076923076923
5c0383bf66cf7bf09ddc678ff6b4eb19,Biased,1.0
5c0e41f59988d0609c2264e487b1c85c,Non-biased,0.7692307692307693
5c1137b66c65f91015715d2fdbbb112f,Biased,0.6
5c11f278c015bb758f0e5d59f3fca08c,Biased,0.9230769230769231
5c14e8243d3951a350236ce42407f1f1,Non-biased,0.9230769230769231
5c235a0975d7248062664647f0a34276,Biased,1.0
5c2a1173ce56fed59034a43770bbb8dc,Biased,0.7692307692307693
5c3184aafd5a6b84fd0992fccbe432ad,Non-biased,0.5384615384615384
5c5e8511c06629b6b74012c38a27da48,Biased,0.9230769230769231
5c66512b96dd4c76191f132ea72c3bbc,Non-biased,1.0
5c68209004c57ec02fa0b73c43a485bd,Non-biased,1.0
5c74847a3562777724569f8a857c6bd1,Biased,0.6153846153846154
5c76d9189231b59bf5673f54960c9397,Biased,1.0
5c7890dc6e891d0669d2035911745dc8,Non-biased,0.8
5c7aade1a512b9ed894a2ae4f6027d9b,Biased,0.8
5ca63389615e352c15809a12d32d4353,Non-biased,1.0
5ca9951fd7eda8f36b5f2fc57d1b276c,Non-biased,0.6
5cb766eb98aa49c82aa686437f8d3288,Biased,0.6153846153846154
5cbbe5dac62ff2e30972ff9e51d42b35,Biased,0.6153846153846154
5ccbdffb6be85d358002b774bb6dfbb0,Non-biased,0.6
5cddf04a72565e2089e6e3aec63020c7,Biased,0.6
5cde085b4e94f09763de5e1950d74908,Non-biased,0.8
5ce46d2b3337e16f546bc25bad69833a,Non-biased,1.0
5cea729ebf509cfb9e3b3e09eb0ec2b9,Non-biased,1.0
5ced3d9aa20f97a08228456c652f277c,Biased,0.6
5cef501614699b15d868a2c10230b85f,Biased,0.6
5cf11f1f089f589efc848098a383ff7e,Non-biased,0.6153846153846154
5d02d0b8d80580dd5fa9c1dbb5d1fc93,Biased,1.0
5d145e31f7810a2656a353954be3380a,Non-biased,0.8
5d1c3ca88ba62bfd4eda44f16fe29816,Non-biased,0.7692307692307693
5d28f1f97efe6929f172eb94cbe6520e,Biased,0.6
5d443a99ddaa722acb3b502e07693825,Non-biased,1.0
5d68354b9b1cfbf14bbfb9f375d3b1ee,Biased,0.8461538461538461
5d7452ed4394ff31f8d25c690440b452,Non-biased,1.0
5d7fbe0ce1e05b35bf60bf3b9b5862b0,Non-biased,1.0
5da134c400fc84489cdd29027768aaa6,Biased,0.9230769230769231
5da3d47b869f4720007e0a304045a1e7,Biased,1.0
5dc0d1d7841e8388ac676a44a5fdeec9,Biased,1.0
5dc18ee201cff6f675e8223808ef32b4,Non-biased,0.6153846153846154
5dc7410b8529bbd88733248165ca00f6,Non-biased,0.9230769230769231
5dc8aa7d6eeca11dc144fea7146c7cf3,Non-biased,0.6
5e550e067e04c04025dbedfbe19d8dcc,Non-biased,1.0
5e5971e7e2bce9a165b7b9de08700aa7,Biased,0.9230769230769231
5e61dd09fe81713b361200a5d63aab64,Non-biased,0.6
5e90bfb99d4e999d7b1d0854007b104f,Non-biased,0.8
5ea240611912efc7c20d50b566569dd6,Non-biased,1.0
5eb3042d371dba44f0734b1e12263df2,Non-biased,0.8
5eb59e42f83dc85f2bedf6547c58bc74,Non-biased,0.6153846153846154
5ebf85121f75f2668316ecc6973bf557,Non-biased,0.8
5ec05a9a7c5cfb086e2240126ce6aa29,Biased,0.7692307692307693
5ec1c50a6e1e342678f4a0a02ac6403b,Biased,1.0
5ecb2dc339de53ca1c95ec21f38c716b,Non-biased,0.5384615384615384
5ed655decfda789dd50b97e870aba3ea,Non-biased,1.0
5efc45fd30a22045c3933079c4db1a31,Biased,0.6153846153846154
5f1f9295743099048ef01c62dcc1f5e3,Non-biased,1.0
5f2cde93d7d692f7f34e467adeea96e9,Non-biased,0.8
5f3c7931abd814ce64843802a05f2b32,Biased,0.6
5f3e6b1e09a69091c2d6df5fb41c0f38,Non-biased,0.5384615384615384
5f53c2476e9e4560ac661bb01bd574e2,Biased,0.8461538461538461
5f5baef326a07e75685c1aa61ba9fc23,Non-biased,0.6
5f696f9c7f36a4495859a3fc0c88b99f,Non-biased,0.8
5f73cc1e94ca4315e4f28a0118c8c481,Non-biased,1.0
5fa6f6ce630726bc1c5f02acde457f13,Non-biased,1.0
5fb2334758db6e1450d5dedd154e6f5d,Biased,1.0
